gene,PANC1.WT.Rep1,PANC1.WT.Rep2,PANC1.WT.Rep3,PANC1.FOXA2KO.Rep1,PANC1.FOXA2KO.Rep2,PANC1.FOXA2KO.Rep3
SPTBN1,10.892464786908345,11.347933897191725,11.829758153119222,11.186967015325248,11.240530648129166,11.322542912466265
EML6,6.6765634831379845,6.585300854593094,7.014189109486609,6.421415682395322,6.433071118458808,6.41846830774977
RTN4,11.620145526142615,11.858511027822443,12.431747738359423,11.588521309320049,11.617745112594045,10.941552697311613
CLHC1,6.783636418933118,6.386297441582604,6.711313714283068,6.349597148937031,6.377979597580996,6.481838233951165
RPS27A,15.07379564761568,14.997917433966506,15.166289398541588,15.0935970377475,15.03802329667814,15.031658313223264
MTIF2,10.912265881188167,10.573065781423889,10.64289392695141,10.373010446001496,10.42287495682772,10.821140411058629
CCDC88A,9.065396318636068,9.458221549463996,9.9550860153227,9.627994036028976,9.53212003334031,9.403130220691901
CFAP36,11.110976972802428,10.952961600965908,10.837311667538891,10.743392822846968,10.787695149318676,10.795647335417874
PPP4R3B,11.006775178803354,10.834436358916543,11.340489640109015,10.807623592181047,10.953105214946342,10.80729097016561
PNPT1,11.104680271643687,11.81593703932502,11.820774723960673,11.815408307462683,11.695380839476597,11.563128801752773
EFEMP1,9.034411253364402,8.274874957310955,7.886271094246659,7.250866158583722,7.041445813358384,7.081817759026368
VRK2,10.500897974823946,10.396516774924685,10.70767800748043,10.397703922568157,10.254659383422924,10.593515305746624
FANCL,9.12090780544767,9.279145543266713,9.65498763023227,8.953366944194494,9.17618305076803,9.27258188441007
PAPOLG,9.710540185754015,9.08663737924444,9.166387536187802,8.944252529111125,9.04084859837067,9.471074420331261
REL,7.7021480171894865,7.749863967117761,8.254192077303303,8.013757631987524,8.170969194136697,8.342694369358476
PUS10,8.002294677389111,7.173804123837755,7.815680340439618,7.426948891377272,7.450358800479133,8.272747595784068
PEX13,10.182195318657733,10.345046292742829,10.4888407715699,10.419791564594966,10.379120955599792,10.510476721510294
KIAA1841,8.411386576587866,8.670970159978546,8.870983664061752,8.783200842254752,8.761204620075013,8.913255207677343
C2orf74,8.937251218086248,8.511145832303253,8.882541538070514,8.518368359023363,8.528047065207872,8.947331255389042
USP34,9.808183270998597,9.492417432548738,10.169579546957543,9.834479666215161,9.789512887393185,9.998237832444358
XPO1,10.777697124162778,11.648112764768051,11.893624087916015,11.61508780817497,11.802126191572803,11.426864248587897
FAM161A,7.868146206645161,7.966463190198073,8.213587930398932,7.978477010214428,7.81081552695804,8.106778401332074
CCT4,13.329653406512728,13.84665269209447,13.970869447464679,13.983780359322031,13.907890351810245,13.518348694174819
COMMD1,10.653788724481268,10.75215016964068,11.024350436966374,10.611427675563592,10.542528023895025,10.39278756516432
B3GNT2,7.025842760205356,6.6513611924429386,6.870684612382282,6.932300699867592,6.811289951896025,6.723850099125933
TMEM17,8.556017948941033,8.054548691109678,8.054090737345794,8.065111796089326,8.064497188149929,8.250175011721094
EHBP1,9.422813573514572,9.627796169217676,9.67838419964896,9.579762273889012,9.623774390107975,9.503883071129945
OTX1,6.946126655196494,6.981752950882288,6.575496789677511,7.0615488147166126,6.797360140875343,6.837230683714251
WDPCP,7.878919968234065,7.688256440571349,7.51514406974626,7.78103161054193,7.930517714671508,7.824595949837205
MDH1,12.911209298392498,13.007954802722445,13.086901314084326,12.978243189567063,13.103222060518863,13.134884051738837
UGP2,11.222502587290302,11.398702373538937,11.54751338262656,11.634106183324565,11.5219931937153,11.567699977373213
VPS54,7.708201681209177,7.485877492926971,7.163773159478865,7.200720802766044,7.569892424739626,7.8961269868143695
PELI1,7.465345290611316,8.248438427802704,7.741457142811958,8.307099319488406,8.15467147403763,8.662851091074529
LGALSL,7.601666603464206,7.173804123837755,7.163773159478865,7.0042306803499885,6.695893453480127,6.466254770514629
AFTPH,8.71778350449217,8.778349594215406,8.638546228387582,8.605743657879007,8.569618235910522,8.628258571273657
SERTAD2,9.230120060371824,9.50140108331698,9.354505512741927,10.010719301261826,9.810470847868821,9.848501545126599
SLC1A4,7.878919968234065,7.2504043028882315,6.774710371986678,6.803824377888813,6.981108060132456,7.473461721953452
CEP68,9.489357428412369,9.389718865565605,9.45662610322916,9.658037081814271,9.259831024487166,9.250006632798174
RAB1A,13.024252000441335,13.102868498104495,13.002024675207942,13.022759295746903,12.826108652658718,12.88732437849734
ACTR2,12.846645146469799,12.715440430231475,13.149080295254315,12.889621283199059,13.015129486792118,12.636528052357468
SPRED2,10.352263444274078,9.54766880386868,9.999550783277227,9.879802169920078,9.773592168082175,10.52747120592144
MEIS1,6.4640618721018255,6.516070098381439,6.4096651143124665,6.293285419217782,6.261053563869715,6.49725518006769
ETAA1,7.868146206645161,8.717971808669578,8.817795841945848,8.6362486962267,8.90454641152686,8.64911345550719
C1D,10.127907085431113,10.054393219828002,10.014072959963036,9.922197595880613,10.042229078174804,9.994168447777955
WDR92,9.57962813436441,9.707593197892553,9.704666625980645,9.484475201994936,9.695003075790684,9.834913520666907
PNO1,12.024223924336253,11.878905170715534,11.764495987289468,12.040929732942875,12.000587263846816,12.017673301169713
PPP3R1,8.793760621588953,8.341425185034991,8.353046173409524,8.385509986357825,8.348636342464502,8.3971304010629
FBXO48,7.640171866081982,7.139688142881921,7.324935872405639,7.116676526948166,7.198087703530321,8.018710741460549
APLF,6.547459984073882,6.6513611924429386,6.603702267507619,6.586724285685818,6.553983743514366,6.697396922272184
ANTXR1,10.09131796340224,11.081329846638088,11.554304048546692,11.171428690476143,11.116991089773913,11.201875753438284
GFPT1,12.545440675284278,11.651647711665575,11.451839238658144,11.640233562780224,11.539881997004445,12.364111028442226
NFU1,10.954894656136009,11.055639161807074,11.17411527323875,10.807623592181047,10.67412969022975,10.694779015846825
AAK1,9.248929477893594,9.255445357660328,9.24460195765977,8.91966210200102,8.69136526581439,8.815170689554893
ANXA4,12.479059045502732,12.324597533590989,12.28895612279332,12.264575599457084,12.0925785916052,12.256671631717115
GMCL1,7.555405112238951,8.01745429737172,8.00205821854422,7.62246459055207,7.803865017441144,7.736397790038044
SNRNP27,10.993204407261858,10.944752163217226,10.818631350575458,11.030690474125807,11.048810484880525,10.968075205835804
MXD1,9.238510091342397,9.990427033365387,10.565235702157871,8.932009707108893,8.606034884198719,9.208459030748223
PCBP1,11.639677713262499,11.799186942853932,12.104172329318265,11.630796014169588,11.608301291503809,10.996833205395717
C2orf42,9.381741125262673,8.54629587549543,8.517747264131096,8.268671775692006,8.467758483397223,9.02384506214397
TIA1,9.732981866966883,10.391693181286564,10.187162226161846,10.22657684477581,9.87323867346216,10.281432488761109
PCYOX1,10.363814189397054,10.781026153280397,10.600656338214863,10.58136766014319,10.508731426334135,9.888514217448341
SNRPG,13.454531574134496,13.56377336124671,13.576168084106989,13.622357904985138,13.661273925500403,13.624065230514873
FAM136A,11.53841064511611,11.847544467418514,11.764495987289468,11.862534459239281,11.76099912448423,11.583585987158632
TGFA,7.306829425648322,NA,6.73700761762586,8.74171771622652,8.07030124971499,7.964278350628495
TEX261,9.129955555071106,8.991012097592042,9.310260298918541,9.111003341298414,8.955613153183103,8.541686932547968
NAGK,10.825123192668443,10.144603373453624,10.576843068894613,10.092747849392339,10.055457283151307,10.350969600138363
MCEE,7.207760545071345,7.3631166142540785,7.821696632271317,7.478367383776847,7.144075616230479,7.019117080788259
MPHOSPH10,10.148087863043207,10.468145776108397,10.16248603296734,10.391011145715996,10.330375221720242,10.316619960085745
PAIP2B,6.976538675143058,6.968856722142635,6.658511049375197,6.274015627872592,6.4509772085042005,6.683986200809751
ZNF638,10.87575370547323,10.627420202587718,10.690520332629614,10.787379197347109,10.602837961676519,10.731094398134456
CYP26B1,7.119667049642802,7.162521530007817,7.135071394467726,6.956678000672953,6.7108329496302375,7.02975825729108
EXOC6B,9.966820033212352,9.3405061608503,9.301676591473802,8.833431658170873,9.200203361034463,9.206115370250064
SPR,7.082866235880177,7.139688142881921,7.191915052474078,7.015877928669503,7.290488944537769,6.749826977800322
SFXN5,7.93677908336765,8.493244356472758,9.081182944151125,8.695389371527295,8.569618235910522,8.768282571723397
RAB11FIP5,8.238126119275632,7.323141713185787,7.366683556845036,7.26068942211856,7.17672489829345,7.710175238913298
SMYD5,10.314071759265177,10.464704959889813,10.322726616467854,10.832536028422307,10.603838745557265,10.191886106702546
PRADC1,7.62104769126311,9.019433220264995,9.240116635838445,9.001027925088984,8.782574788373134,8.449586918071342
CCT7,13.965223279575024,14.22472280937715,14.14688836530265,14.307998103591128,14.142658462872985,13.963442067290178
FBXO41,7.2826926417420115,6.6513611924429386,6.799309067984497,6.571020125673638,6.7108329496302375,6.749826977800322
ALMS1,7.0735174669544785,7.2820275524734,7.407257099147428,7.391622740202873,7.5198713207427605,7.2997083294625345
TPRKB,11.280024944909957,11.176246467484102,11.416994530408918,11.204249896266136,11.30963047551872,11.493244676023327
DUSP11,10.711433027320634,10.213191664322126,10.185996690827517,10.210194756811292,10.184146765087986,10.6263138467778
STAMBP,11.316642071875233,10.931519115598949,11.0399171685293,10.784828556487005,10.784167916053036,11.164943758888432
DGUOK,12.396646540071842,11.850184054511654,11.906772553837468,11.925255424119063,11.878543038169008,12.067906773411645
BOLA3,11.019002439317047,11.36894709452768,11.446008777435669,11.469683002829479,11.226954158078257,11.170964849606387
MOB1A,12.901500587072507,13.074743321703743,13.093754026503253,12.999481778477985,12.88800879288278,12.915211905922984
MTHFD2,14.403165788948725,13.558671872218929,13.06662073553905,13.465563182551628,13.351911153769258,14.658699861735844
DCTN1,12.311229546523997,12.421845916208907,12.532163341631327,12.438821266054086,12.217483572643376,12.093492401952972
C2orf81,6.264907918695583,6.635127502470968,6.4874129393151865,NA,6.281211170994084,6.38570810036467
WDR54,10.27382142455441,10.134533333081169,10.630094885652717,10.366201855133523,10.231536000191541,10.552593372462557
RTKN,10.162489283973763,10.295550043681738,10.596276025901682,10.006346887511656,9.846430272040587,10.562704218892918
INO80B,6.737026553459501,6.994534925279957,7.299294819211502,7.1381510217310975,7.099361122717067,6.697396922272184
WBP1,8.849597687256157,8.694662383884985,8.944505938237564,8.476832776778373,8.023201503058615,8.14643243791865
MOGS,8.497797729647893,8.638762875398598,8.521448407747902,8.371978856825253,8.515338485674217,8.742638196794184
MRPL53,10.611618293823245,10.998090639495894,11.146219561908914,10.95102697927608,10.933337248255608,10.57092434639543
CCDC142,7.1731659105872865,7.632103582595695,7.791361102805775,7.674832742956488,7.761443737121427,7.890299676109132
TTC31,10.519090925523328,9.971155837729539,10.1517799344106,9.979830412311484,9.969554091889005,10.772866302753304
LBX2,9.070104734561628,8.351396587453392,8.49909776687997,8.330606934150648,7.8382874750467195,8.25924646971202
PCGF1,9.842988430087129,9.228646970454532,9.271224934491661,9.446248158198795,9.01700509757548,10.413250609239189
AUP1,12.077808590987717,11.858947961050736,12.049466982421656,12.075081188238524,11.896214457050494,12.270196805007632
HTRA2,7.884276827671931,8.30083576042473,8.517747264131096,8.3212498022767,8.13818753893065,8.12674165606317
LOXL3,6.560902757601024,6.326896514606006,6.546728902686352,6.856595535501695,6.85229016816262,6.710684137038863
DOK1,7.778931011913585,7.3532262479424,8.418025589286122,7.801364525691861,7.414304856867572,7.958720431065913
SEMA4F,8.331283396085631,8.361299544219623,8.476395409109106,8.036807668304371,7.717737223082146,8.194514761548307
HK2,8.821949271644145,7.940275478652932,7.341780185854647,7.753467466548191,8.076082054864159,8.116794558280343
POLE4,9.81661340761103,9.95979427035303,9.968705489585334,10.003424565624492,9.941328552403332,9.626377881484622
MRPL19,11.44453130033735,11.765557949762515,11.354563320939338,11.602590047496943,11.492577413702339,11.22115424810431
GCFC2,8.74453848139141,9.127829185282584,9.19447934358158,9.275075152874654,9.023003017739459,8.578391787207707
CTNNA2,7.633825266594407,7.927001181088643,NA,7.169775082817587,7.133026241690352,NA
SUCLG1,11.712255909884245,11.999531436645237,11.990603944445523,12.013232213604898,11.862744209790756,11.864855970084445
TRABD2A,6.626299708180146,NA,6.258200625432339,6.5551431498350325,6.320700707867568,6.82506397315205
TMSB10,16.20100965859899,15.79078157043517,16.045929149215635,16.078720631621646,16.13380403603633,16.435623845201523
KCMF1,8.53913688654008,8.58906232205671,8.902547656930407,8.872393914695442,8.858330365791192,8.833507411280758
TCF7L1,7.627450624624153,8.11432883721901,7.163773159478865,7.682161114780129,7.6418153284341095,7.008396835264522
TGOLN2,12.901335468260603,12.726736203275449,12.918522878009258,12.781828666972462,12.683107479357997,12.729622872060988
RETSAT,10.971977041655471,10.673853154760065,10.59188237356938,10.129398744688942,9.933389119248995,10.048813782974543
ELMOD3,9.240599997384518,8.654956391482653,8.790448061466073,8.438400037078079,8.69136526581439,9.05021692614153
CAPG,13.335164877842898,12.674076952507832,12.803912302870971,12.538079983976786,12.401395522526991,12.845585259574243
SH2D6,6.806388584234611,6.498230608004933,6.3773537028922975,6.421415682395322,NA,6.300397583527677
MAT2A,13.30002318331136,13.207788013044386,13.005827859427512,13.088180364041914,13.044174027495684,12.866883974473463
GGCX,10.961245073412377,10.968431994128823,10.904044629214779,10.720441447575691,10.606836938524756,10.698952100160573
VAMP8,12.051562651643863,11.632353039781936,11.939647579160381,11.299649621888054,11.116991089773913,11.652339201300375
VAMP5,9.549599250479032,9.38244312918547,9.593022665907377,9.343690649053917,9.438739405706622,9.638595704350355
RNF181,12.604040040691967,12.107172087709225,12.282972418610779,12.153955818240904,12.137155639684554,12.344000034540956
TMEM150A,9.2067926742623,8.717971808669578,8.695352959870139,8.530599377226613,8.454505078078459,8.655998624738839
C2orf68,10.519951560257082,10.066550408990867,10.23189890038817,9.862166317817477,9.81566311003076,10.126467043750916
USP39,10.36477259003343,11.505816495093582,11.44552184038401,11.719390114996928,11.48770630078866,11.059840894652972
POLR1A,10.169087915014202,10.493130759808963,10.59890580890672,10.647440954326454,10.55500038441252,10.091341051414673
PTCD3,10.849976255387833,11.10362430639087,10.784384877028991,11.057001376595622,11.105024669303042,11.207744973700583
IMMT,12.6155601341751,12.861922981642985,12.692391541120477,12.877103436489648,12.700286644029601,12.766275853762144
KDM3A,9.59604466787253,9.508102299526977,9.443030266158837,9.587588536771303,9.60390403439163,9.554504320161591
CHMP3,11.778123424559167,11.46621630263136,11.448926953424428,11.461188298753802,11.320020328062776,11.34295312908161
RNF103,7.207760545071345,7.080971800956899,7.246603713637038,7.280137544147271,7.250150482310046,7.190137001370031
RMND5A,10.582254675064053,10.333773873628882,10.08331738539938,10.193624508429414,10.448727072254599,10.303525025209376
KRCC1,9.919338220240466,9.697856624814477,9.76367123904087,9.667298663303487,9.672284949247844,9.5209549384233
THNSL2,7.3769075711207055,6.667414256758113,6.982316918964187,6.72086199921,6.892157367857166,6.710684137038863
EIF2AK3,6.946126655196494,6.6021016605328,6.64500281114332,6.274015627872592,6.41494000825719,6.697396922272184
RPIA,8.138535777829635,8.541948669855142,8.76257184386162,8.974412622344767,8.782574788373134,8.49253043499121
MRPS5,11.511834727289742,11.754328386487288,11.771894847477109,11.971971253908446,11.838716756384983,11.931985823100035
ZNF514,6.7721243570990906,6.7897873498161525,6.631366903916472,6.70655899940363,6.503399530329325,6.9196404935823965
ZNF2,8.637581676249395,8.400245298265883,7.975320883753012,8.542727573683964,8.249805477426527,7.980824784017205
KCNIP3,6.390680733456004,6.386297441582604,6.393599857119956,6.662779038018719,6.602854386125789,6.837230683714251
FAHD2A,9.111802955387978,8.493244356472758,8.746849104181594,8.74171771622652,8.668589357941654,9.073546342783503
ANKRD36C,7.392028807157207,7.78707411551915,8.09440647080203,8.019554758101492,7.885139486363666,8.111795172080946
GPAT2,6.828787514666942,6.285892241775364,NA,6.33106970012771,6.281211170994084,6.282713035533926
STARD7,10.550597364370807,10.763396633592127,10.614584628720115,10.584304221142485,10.646228626756772,10.21887348649643
TMEM127,8.939826006420772,8.717971808669578,8.916669772368955,8.4556077740646,8.75401030294305,8.666265157450532
CIAO1,11.050316662497448,11.315192137946195,11.312457761025405,11.273203463092013,11.187445008956134,11.181143383340073
SNRNP200,12.503849304881873,12.669849720662361,12.69218631537706,12.690528233331081,12.487688715569977,12.81033807556385
ITPRIPL1,7.568774738676954,8.725658671325252,8.61448913705456,8.651262697144304,8.493905535199701,7.359981358251806
NCAPH,10.059707285184833,11.158608235713729,11.433785772482745,11.30381262520841,11.178740192563716,10.868592526124273
ARID5A,8.515166556505854,9.139385437759355,8.22271034754785,8.790000194962397,8.610025014257438,8.898815827892673
KANSL3,10.981380579007817,10.778256827250177,10.702796600934457,10.637108183476567,10.369738037095884,11.041554488427781
LMAN2L,10.94146709237847,10.778256827250177,10.795890931401166,10.698926514075795,10.657839410391556,10.80651764464315
CNNM4,7.6714927122942065,7.688256440571349,7.709367204939582,7.5280162153731816,7.732453671796007,7.663106672921755
CNNM3,6.956335390096064,7.0689362332145596,6.9275801830127834,6.932300699867592,6.943655788996276,6.800418354354305
ANKRD39,9.524088711549,10.069573766392569,10.082064824247066,10.278267066643112,10.143430801964202,10.120256942317686
SEMA4C,8.515166556505854,8.16609172395536,7.996750245980488,8.098359675731867,8.561399279051159,8.666265157450532
FAHD2B,9.095729880455282,8.45213492859792,8.245267177538926,8.779789111174756,8.502516962184687,8.875407944970178
ANKRD36,7.249868980194755,7.261022589323872,7.399233160970624,7.630063144421314,7.687846175359546,7.703544446998867
ANKRD36B,7.101383976997051,7.139688142881921,7.431064580539989,7.36454863961359,7.545098649544961,7.481235888611122
COX5B,13.238218570425863,13.261655277732181,13.16277174275546,13.421771818046068,13.256179111819,13.17168300403849
ACTR1B,8.366159304565448,8.38576356427456,8.521448407747902,8.214104880304419,8.0410445856674,7.824595949837205
TMEM131,7.992406982913536,8.194066131864698,8.662208737393055,8.188602640729718,8.427627320388922,8.268261244278909
INPP4A,7.092154815883446,7.196108013428466,6.847282920838193,6.932300699867592,7.1874458408353785,7.409712609116186
COA5,9.621928650672704,9.425557129047249,9.636334675149298,9.46123482398093,9.17618305076803,9.203767896282242
UNC50,11.08852718457552,10.900444648586289,10.855020043688937,10.750381951167611,10.726526832782296,10.923120638535588
TSGA10,7.5145363856077925,7.271563297403377,7.191915052474078,6.817199222449798,6.396578150809901,7.141906618881533
C2orf15,6.574221437508481,6.6021016605328,6.7242178620832735,6.349597148937031,NA,6.317867997286628
LIPT1,8.608747093093186,8.221508410864189,8.289349599642417,8.130858570024229,8.427627320388922,8.312509055420897
MITD1,10.270756891586945,9.990427033365387,10.126485670333139,10.073370680106043,10.235415726610062,10.707262229735433
MRPL30,10.671712421956725,10.295550043681738,10.127700268586908,10.144067690851053,10.01990891241356,10.64719669595817
TXNDC9,11.89385476459518,11.758549722463355,11.842389677441119,11.784674441462403,11.758305069721763,11.98455362021867
EIF5B,11.43908170343005,11.761357099993932,11.901101430207055,11.950510373599213,12.047683808794247,11.402506444814456
REV1,6.893970488528631,7.173804123837755,7.438913897461722,7.26068942211856,7.110670337017292,7.3933252623330805
AFF3,6.533890782897733,NA,6.3773537028922975,6.349597148937031,6.396578150809901,6.282713035533926
LONRF2,7.5145363856077925,8.078758798573412,8.323670704117552,8.526533881709595,8.724868816406778,8.351204001924797
CHST10,7.921228043871247,7.688256440571349,7.851407418205541,8.198857695087355,7.898250989238996,7.884448732585721
PDCL3,10.927264777614246,11.167101503438536,11.120826752504545,11.327957606892008,11.230198263098659,10.730279119414153
NPAS2,8.668958369458402,8.674945981903242,8.966394522454348,8.36288708068941,8.441128790409293,8.277220039398753
RPL31,14.504260097776095,14.273063385562798,14.265637515987578,14.522274896689849,14.479860851194996,14.450909911632827
TBC1D8,8.504770372999648,8.690740600637254,8.947260241606918,8.55475466275648,8.861681062206936,8.887159360212555
CNOT11,7.535115457943933,7.893271052481678,7.71584254810149,7.461430689494744,7.865246065519965,7.4577865743945395
RNF149,7.369287102596795,7.323141713185787,7.358430103955953,7.444292804464341,8.506803476595975,7.141906618881533
IL1R1,6.4640618721018255,6.443349224783475,6.275836876038017,6.586724285685818,6.740255718270799,6.800418354354305
MFSD9,8.952631467387725,9.239426132786297,9.022320264775722,9.038625611934933,8.888210112873567,9.029158141225798
TMEM182,8.987893633106133,8.497740592859135,8.410061422101185,8.335262839760672,8.275155123027037,8.571125143201758
MRPS9,10.348392553092626,10.755908740632579,10.537173794445097,10.660485619718902,10.671268268505647,10.244223532196497
TGFBRAP1,8.173960987833546,7.8161663240756365,7.991422672332428,8.053856691910173,8.18173294828193,7.997183596059234
C2orf49,10.329862640399595,9.949984057900537,9.861821174685275,9.850830206503902,9.856541890162626,10.396903459519493
FHL2,14.301599642960019,14.052341617967903,13.947760313435305,13.987020112612804,13.998192119952387,14.35089727664605
NCK2,6.839857911280211,6.981752950882288,7.035052671880693,7.486761749789368,7.3959342846155405,7.255060430461516
UXS1,11.140376728342247,11.424908289969771,11.20205847736594,11.321519246173303,11.213248691709168,10.873031425561225
GCC2,9.722552509109878,9.170695957246727,9.226576389716822,9.258012107861376,9.513069121290231,9.662725255100785
LIMS1,10.185453646630513,10.434535705447214,10.205683857836243,10.231580290188667,10.293634308117317,9.898709231864535
RANBP2,10.09131796340224,10.389275323147807,10.33434601671903,10.064985839754812,10.098695315060805,9.636856623192875
CCDC138,8.041181415517366,8.92577484010695,8.746849104181594,8.922758924834783,8.93984810653371,8.469265297473909
SH3RF3,6.688860505677122,6.7451048939549,6.29326015410845,6.312301241015365,6.219873303968581,6.466254770514629
SEPTIN10,12.198025325436662,12.253929250802782,12.29383348815914,12.123998187356143,12.082203473532768,12.165223490495242
SOWAHC,8.074368193417193,7.879555051004392,8.491569938432686,8.013757631987524,8.09897639087048,7.663106672921755
MALL,13.37827740971043,14.065652140296647,14.485088238302941,14.130283659894248,13.945777785819867,13.600390516143932
NPHP1,8.681320436028086,8.74469853054823,8.682186502791842,8.783200842254752,8.841459149193415,8.860582776444483
MTLN,10.852028146946617,11.072314693161752,11.275127752246947,11.05629654406869,11.083662253766121,11.029675351636056
BUB1,11.386729121987171,12.464676586793361,12.489339867601593,12.51723128747049,12.494449799787372,12.540733891729175
ACOXL,7.878919968234065,8.935750480188391,6.240346131823245,6.968713912755714,6.797360140875343,NA
BCL2L11,7.755737724287204,8.618261979786459,8.09440647080203,8.772941348761638,9.390840212771986,8.25924646971202
ANAPC1,8.972886686333453,9.255445357660328,9.173461935114023,9.386938584663708,9.282508813986265,9.294809315361617
MERTK,10.13803276065087,9.360393139098122,9.448872749342833,9.308607498536086,9.004933927041963,9.403130220691901
TMEM87B,9.501608712999344,9.220509415111893,9.271224934491661,9.089117502257507,9.655008461612043,9.535962173959897
ZC3H8,9.431987368825757,8.290507429613932,8.289349599642417,8.283202314942283,8.259998847673375,9.236289949334905
ZC3H6,7.233172794682417,7.2180723400065165,7.003643086061212,6.968713912755714,6.956248213470668,7.425915907035176
TTL,8.985403290701965,8.968513077218244,9.032731303113232,8.928932699124054,9.350865047528483,9.052827791575547
POLR1B,10.440361983122308,10.673853154760065,10.293803105795375,11.009727658274512,10.602837961676519,10.476847576612528
CHCHD5,10.968198397408829,10.796619375527518,11.197438700170451,10.927323843280334,10.885582031125672,11.033645941898321
SLC20A1,11.701295756449799,12.471264421907525,11.933757316694873,12.872306017049024,12.83188580412749,12.278864902987502
CKAP2L,9.706009652692702,10.49200441665504,10.894800180524902,10.593078209909589,10.694941812985324,10.475875130238997
PSD4,7.119667049642802,6.888960539178617,6.938694924621438,7.250866158583722,7.578063224891588,7.141906618881533
CBWD2,9.644202343277815,10.05744213483701,9.959185374611922,10.13073846558731,10.000281446353439,9.81197848786937
RABL2A,6.587418293786353,6.635127502470968,6.3773537028922975,6.522855238530722,6.396578150809901,6.33512940006529
SLC35F5,11.823097146784859,11.451226327124244,11.633820073556633,11.468094051069041,11.363213258117048,11.707232087687391
ACTR3,13.897713394452694,13.673286394536209,13.801127323145819,13.821115720008137,13.705882649336811,14.050603516553032
DDX18,11.732073898007311,11.729693593798471,11.922254166612124,11.84998167804135,11.823762274431155,11.804554346623073
CCDC93,9.409871462276518,9.062560153469649,9.354505512741927,9.284735615514048,9.112916804261861,10.021083345926593
INSIG2,9.712047207316445,9.220509415111893,9.393400235664584,8.980369711646443,9.19224094485595,9.490463863150161
STEAP3,10.461122943249988,11.204714332231061,11.924002974683807,11.39750232813364,11.47189766731046,10.74488410745328
C2orf76,9.424653005245762,9.573456201721655,9.56818764989778,9.310973104757814,9.493763270350637,9.310167235472619
DBI,13.194011621466649,13.733499324062528,13.837305132892045,13.638694011437439,13.805697428560336,13.708762422640731
TMEM177,9.52580352000841,9.605055474527681,9.892155401382288,10.012173832665953,9.698754891597794,9.69316751171652
PTPN4,7.7021480171894865,7.372939640238506,7.507699770454359,7.495107556235123,7.824616889711706,7.571398052545698
EPB41L5,10.52681821766316,10.303276257563647,10.411168842561924,9.484475201994936,9.42067911223234,9.981890966527889
TMEM185B,8.27937035391249,7.886429351616719,8.476395409109106,8.002093025767012,7.9929636964446775,8.071163884539216
RALB,10.410970978280288,10.427483054106862,10.670658399517796,10.707032260480137,10.628635342430844,10.835616451034712
GLI2,6.2147650654671915,NA,6.4874129393151865,NA,6.377979597580996,6.352186733441945
TFCP2L1,6.9150597456502645,7.173804123837755,6.517375722472517,6.856595535501695,6.602854386125789,NA
CLASP1,10.034633236609759,9.99838133861959,10.126485670333139,9.89407285416097,9.869914740004742,10.136347937471038
NIFK,12.290952982668692,11.760421914346676,11.723310620085435,11.81624118522552,11.815578740075427,12.471681677271029
TSN,12.948924457690795,12.55157585706782,12.49052050865318,12.642028644422846,12.528315151983616,12.810530934470275
BIN1,9.167787759631857,9.247457979117515,9.48722943627927,9.80792714065307,9.581725828227817,9.496230242892143
CYP27C1,6.231673713236565,NA,6.327487940283663,6.456027383192526,6.618783537443961,6.586449673317731
ERCC3,9.893006503562157,10.01258949643597,10.116731895425293,9.967887041165705,9.942911209399734,9.60874238272946
MAP3K2,9.49811894911173,9.187492276519828,9.333605505969237,9.1511653568009,9.132467113909591,9.361615336677062
IWS1,10.77192868730073,10.908065132308193,10.731840325699642,10.848094265875503,10.840443588362362,10.834099479482433
LIMS2,7.164386066307586,6.635127502470968,6.240346131823245,6.70655899940363,6.769090433665672,6.246680080784081
WDR33,10.908327344378156,10.852979499412664,11.16527085193149,10.983273815024702,11.011588434168189,11.175164711080127
POLR2D,11.179030323332366,11.500225440490132,11.568684849135684,11.664486109277858,11.528332247850408,11.530718485800914
AMMECR1L,9.63151665750063,9.258098020312518,8.99861704641755,9.089117502257507,9.249636439592479,9.43949887217757
SAP130,7.47957186403713,8.253764630223497,8.765695934046597,8.381013696078758,8.573710222229597,8.14643243791865
UGGT1,10.347423205308939,10.55807512083506,10.923756809108914,10.71866074058998,10.69023807933091,10.6497859257715
HS6ST1,6.828787514666942,7.139688142881921,7.135071394467726,7.346212793447924,7.208651644427297,6.697396922272184
POTEF,6.313366532977312,6.346969779174568,6.45681469690437,6.438825318220415,6.340047432247374,NA
CCDC74B,6.574221437508481,6.981752950882288,6.799309067984497,6.932300699867592,6.570458573131136,NA
SMPD4,10.832762708924157,11.249392473220984,11.204938343845091,11.413001267718341,11.09864909247116,10.962531896006103
MZT2B,8.932087814579702,9.330458917837136,9.470095009678097,9.218235990550776,9.42747824428833,8.884230468003485
CCDC115,10.36093516149135,10.262904546752939,10.3686530601065,10.251422330853654,10.0915783682783,10.120256942317686
IMP4,11.627351380243248,11.620032620016824,11.633392582488682,11.872979029803059,11.696788546132687,11.576799105463486
PTPN18,9.55967848639445,8.65897652852779,9.118317023591045,8.706213333330835,8.569618235910522,9.133974432010637
POTEI,6.626299708180146,6.326896514606006,6.310475541486463,6.539089512582432,6.281211170994084,6.57196160615529
FAM168B,10.10285206168764,9.78504742703709,10.023238810538134,9.94217425321934,10.158493741957836,10.176406052792887
